X_318,X_1744,X_1176,X_1286,X_248,X_1954,X_2096,X_2841,X_136,X_973,X_1949,X_1162,X_1743,X_240,X_996,X_1347,X_2800,X_189,X_1373,X_1268,X_957,X_1358,X_1786,X_1714,X_1756,X_2785,X_1799,X_380,X_308,X_999,X_954,X_1033,X_1214,X_1534,X_1174,X_1666,X_1078,X_354,X_1646,X_1282,X_1375,X_1750,X_1155,X_1370,X_1204,X_1195,X_2797,X_1770,X_2794,X_1774,X_2703,X_1226,X_2747,X_2027,X_1247,X_1288,X_1300,X_2018,X_2739,X_2097,X_1389,X_1244,X_285,X_1260,X_1668,X_1273,X_1686,X_2788,X_1856,X_1558,X_1416,X_1424,X_1349,X_379,X_1818,X_1854,X_1379,X_1562,X_1792,X_1263,X_1340,X_977,X_1152,X_1736,X_1017,X_1341,X_2793,X_967,X_2766,X_1716,X_1418,X_2048,X_1794,Y_Quality,Y_Class,PRODUCT_ID,PRODUCT_CODE,TIMESTAMP
9.59,,161.0,1.6,0.0,,,,,29.48709677,,30.16774194,,,120459.0,3.35483871,,,0.0,0.2,29.88387097,41.2516129,,,,,,,75.2,423.0,-19.0,1851730.0,12.9,7.0,,30.8,27.0,1.8e-05,31.6,7.0,18.0,,149.9,7.0,6.0,6.0,,,,,,1.0,,,7.0,15.0,0.3,,,,0.9,8.0,66.9,21.0,29.7,0.3,,,,10.0,10.68709677,31.37741935,11.96774194,,,,29.0,30.0,,7.0,24.5,150.9,161.0,,403.0,24.8,,12.94193548,,,21810.74194,2624.0,,0.528855556,1,TRAIN_129,A_31,2022-07-09 17:25
,0.81164907,47.0,2.2,,0.00010807,2.75e-05,41.06,200.0,28.68709677,3.28e-05,30.19354839,7.96,41.3,32042.0,0.096774194,24.65517241,8.0,0.0,0.1,29.90322581,46.85483871,0.0233194839999999,1.279792628,0.027718417,23.68965517,16.3,33.0,,3010.0,-17.0,3273270.0,24.1,12.18518519,1.1,30.4,20.0,,28.5,22.0,16.0,0.044270557,167.4,16.0,4.0,5.0,23.82758621,0.607839686,23.68965517,0.054457204,3.73e-05,2.0,179.9862069,8.39e-06,23.0,215.0,0.0,3.39e-05,249.982069,3.79e-06,0.54,5.0,,30.0,30.0,0.2,3.5,23.82758621,2.168635799,9.0,10.73870968,34.12258065,12.93548387,0.0,3.002042303,3.277259621,3.0,46.0,0.037268485,2.0,25.0,163.4,158.4,1.494469008,395.0,24.8,25.0,11.52580645,205.0,0.0,129466.0323,1465.0,0.637714797,0.519809524,0,TRAIN_131,A_31,2022-07-10 0:57
,0.358210938,45.0,1.9,,,2.95e-05,40.57,200.0,28.99032258,3.34e-05,30.17741935,6.21,41.3,124.0,0.0,24.71428571,8.0,0.0,0.3,29.89032258,46.8,0.028519318,0.661689979,0.036376985,23.75,16.8,33.0,,18.0,-9.0,15510.0,11.2,11.22222222,1.1,30.4,17.0,,29.0,12.0,15.0,0.043215465,164.0,16.0,4.0,4.0,23.85714286,0.572902266,23.78571429,0.057541563,3.6200000000000006e-05,2.0,179.9714286,8.49e-06,24.0,185.0,0.0,3.33e-05,249.9832143,3.52e-06,0.46,4.0,,23.0,30.0,0.4,3.51,23.85714286,2.203591813,9.0,10.78387097,33.94516129,14.0,0.0,2.530349215,2.852176864,0.0,38.0,0.032600032,6.0,25.1,163.6,140.6,0.992233023,400.0,24.9,25.0,11.49354839,204.9,0.0,587.483871,1465.0,0.651091606,0.52125873,0,TRAIN_132,A_31,2022-07-10 1:05
9.85,,163.0,1.3,81.0,,,,,29.49677419,,30.12580645,,,74363.0,0.387096774,,,0.0,0.2,29.84516129,42.67096774,,,,,,,75.7,179.0,-24.0,1026300.0,28.8,7.047619048,,30.7,13.0,1.7e-05,32.0,10.0,23.0,,147.2,19.0,5.0,7.0,,,,,,2.0,,,12.0,13.0,0.3,,,,0.6,9.0,66.3,22.0,29.8,0.2,,,,8.0,10.80322581,31.98709677,12.74193548,,,,5.0,32.0,,3.0,24.5,154.1,164.1,,400.0,24.8,,12.97741935,,,12061.3871,2635.0,,0.533122222,1,TRAIN_139,A_31,2022-07-11 8:52
9.85,,157.0,1.2,81.0,,,,,29.225,,30.090625,,,76213.0,3.34375,,,0.0,0.1,29.85,42.075,,,,,,,75.7,185.0,-31.0,1053440.0,18.7,7.047619048,,30.6,32.0,1.6e-05,31.1,9.0,16.0,,151.4,19.0,5.0,7.0,,,,,,1.0,,,6.0,23.0,0.3,,,,0.6,8.0,66.3,17.0,29.8,0.2,,,,8.0,10.59375,31.49375,11.375,,,,32.0,29.0,,3.0,24.5,153.5,165.2,,393.0,24.8,,11.959375,,,12477.25,2635.0,,0.531996825,1,TRAIN_140,A_31,2022-07-11 9:00
9.82,,152.0,1.1,83.0,,,,,29.240625,,30.059375,,,28758.0,2.84375,,,0.0,0.3,29.8,42.58125,,,,,,,75.7,155.0,-33.0,711870.0,22.7,7.380952381,,30.3,40.0,1.3e-05,32.5,8.0,15.0,,153.3,9.0,5.0,8.0,,,,,,4.0,,,9.0,24.0,0.3,,,,0.7,5.0,66.3,21.0,29.9,0.3,,,,6.0,10.65625,31.6125,11.84375,,,,34.0,30.0,,6.0,24.1,150.6,167.3,,396.0,24.4,,12.08125,,,9868.78125,2640.0,,0.52585873,1,TRAIN_145,A_31,2022-07-12 8:39
9.82,,150.0,1.2,83.0,,,,,29.72580645,,30.06774194,,,30605.0,1.4838709680000002,,,0.0,0.3,29.77096774,42.69032258,,,,,,,75.7,161.0,-32.0,739000.0,20.7,7.090909091,,30.4,36.0,1.2e-05,32.0,9.0,17.0,,162.1,15.0,5.0,7.0,,,,,,1.0,,,7.0,21.0,0.3,,,,0.6,5.0,66.3,15.0,29.7,0.2,,,,8.0,10.74516129,31.70322581,12.09677419,,,,26.0,29.0,,2.0,24.33870968,150.9,153.0,,399.0,24.6,,12.52580645,,,10272.6129,2640.0,,0.527688889,1,TRAIN_146,A_31,2022-07-12 8:47
9.88,,151.0,1.1,84.0,,,,,30.04516129,,30.17419355,,,91381.0,1.161290323,,,0.0,0.2,29.93870968,42.53225806,,,,,,,75.7,359.0,-43.0,1635240.0,29.6,6.6363636360000005,,30.7,36.0,9.6e-06,31.1,9.0,15.0,,169.0,16.0,5.0,6.0,,,,,,8.0,,,8.0,20.0,0.3,,,,0.8,6.0,66.3,19.0,29.6,0.1,,,,8.0,10.67096774,31.56129032,11.83870968,,,,24.0,34.0,,8.0,24.2,154.4,161.5,,401.0,24.5,,12.81290323,,,22548.93548,2643.0,,0.5355,2,TRAIN_147,A_31,2022-07-12 12:53
9.88,,143.0,1.6,85.0,,,,,29.5375,,30.0375,,,94888.0,2.0,,,0.0,0.2,29.815625,42.675,,,,,,,75.7,369.0,-55.0,1687010.0,23.1,6.428571429,,30.5,43.0,1.6e-05,32.0,6.0,17.0,,177.3,13.0,5.0,7.0,,,,,,8.0,,,5.0,16.0,0.4,,,,0.9,11.0,66.3,18.0,29.6,0.2,,,,8.0,10.71875,31.44375,12.15625,,,,26.0,31.0,,7.0,24.18125,152.5,177.0,,401.0,24.5,,12.475,,,23240.5625,2643.0,,0.536657143,2,TRAIN_148,A_31,2022-07-12 13:01
10.12,,23.0,2.0,95.0,,,,,29.84193548,,30.14193548,,,54725.0,1.935483871,,,0.0,0.2,29.87419355,42.2483871,,,,,,,74.3,166.0,-56.0,925790.0,15.7,6.272727272999999,,30.7,47.0,1.1e-05,31.1,7.0,10.0,,169.2,13.0,6.0,5.0,,,,,,9.0,,,10.0,19.0,0.3,,,,0.6,5.0,65.6,10.0,29.8,0.3,,,,10.0,10.7483871,31.42258065,12.19354839,,,,31.0,32.0,,3.0,24.2,150.0,166.9,,405.0,24.5,,12.57419355,,,10892.29032,2653.0,,0.547496825,2,TRAIN_159,A_31,2022-07-14 8:01
10.12,,16.0,5.7,95.0,,,,,29.63125,,30.2125,,,58194.0,1.6875,,,0.0,0.2,29.896875,41.965625,,,,,,,74.3,176.0,-53.0,976950.0,21.3,7.090909091,,30.7,43.0,9e-06,31.6,6.0,9.0,,162.4,13.0,5.0,7.0,,,,,,8.0,,,3.0,28.0,0.4,,,,0.9,8.0,65.6,14.0,29.9,0.3,,,,10.0,10.7125,31.815625,12.15625,,,,23.0,29.0,,6.0,24.3,154.9,173.2,,401.0,24.6,,12.609375,,,11489.75,2653.0,,0.549380952,2,TRAIN_160,A_31,2022-07-14 8:10
9.88,,163.0,1.0,118.0,,,,,30.09354839,,30.10967742,,,189702.0,2.0,,,0.1,0.2,29.84193548,42.48387097,,,,,,,74.3,627.0,-18.0,2814050.0,22.1,7.090909091,,30.5,17.0,1.6e-05,31.5,7.0,13.0,,151.2,13.0,4.0,7.0,,,,,,2.0,,,14.0,20.0,0.3,,,,0.6,7.0,65.6,16.0,29.9,0.2,,,,8.0,10.78709677,31.86451613,11.80645161,,,,28.0,31.0,,3.0,24.3,150.1,165.3,,401.0,24.65806452,,12.64516129,,,41722.32258,13.0,,0.5385015870000001,2,TRAIN_178,A_31,2022-07-17 21:02
9.85,,167.0,0.9,0.0,,,,,30.47096774,,30.10645161,,,191702.0,0.0,,,0.0,0.2,29.8516129,41.21935484,,,,,,,75.2,634.0,-31.0,2843540.0,6.5,7.0,,30.7,27.0,1.1e-05,31.1,11.0,15.0,,165.1,14.0,5.0,7.0,,,,,,6.0,,,8.0,18.0,0.3,,,,0.7,7.0,66.9,21.0,29.8,0.2,,,,11.0,10.63870968,31.76129032,13.61290323,,,,0.0,29.0,,7.0,24.5,153.9,164.1,,400.0,24.8,,12.23225806,,,42209.16129,13.0,,0.52674127,1,TRAIN_179,A_31,2022-07-17 21:10
,0.8868371709999999,34.0,3.3,,0.00012145,1.7800000000000002e-05,38.03,609.0,30.38064516,4.56e-05,30.14516129,4.49,38.4,6463.0,2.806451613,24.86363636,8.48,0.0,0.1,29.88709677,47.05483871,0.040799945,1.99810868,0.045763909,24.0,16.2,0.0,,109.0,-5.0,613060.0,16.0,9.185185185,1.0,30.3,-12.0,,30.4,13.0,16.0,0.047344276,174.1,9.0,4.0,4.0,23.59090909,0.373239341,24.54545455,0.053843475,3.53e-05,2.0,179.9954545,4.27e-06,26.0,299.0,0.1,2.09e-05,249.9831818,4.91e-06,0.71,6.0,,19.0,29.9,0.1,2.51,22.95454545,2.275992075,10.0,11.46129032,34.62258065,14.35483871,35.0,1.909603323,3.225204005,32.0,38.0,0.011942842,6.0,24.5,171.4,143.7,1.001465877,399.0,24.3,26.0,14.2516129,204.9,0.0,26474.74194,1533.0,0.449768867,0.562769841,2,TRAIN_187,A_31,2022-07-19 6:19
,0.42741052,47.0,2.9,,,2.88e-05,40.59,421.0,30.29677419,3.8e-05,30.12903226,8.07,41.0,6705.0,1.548387097,24.62962963,8.09,0.0,0.3,29.85806452,46.77419355,0.042415369,0.806442135,0.027574482,23.40740741,16.7,0.0,,115.0,0.0,640800.0,16.5,9.814814815,,30.3,-11.0,,30.4,14.0,14.0,0.0448405759999999,163.3,18.0,4.0,4.0,23.62962963,0.613433491,23.59259259,0.051868717,3.55e-05,1.0,179.9814815,8.2e-06,24.0,216.0,0.0,3e-05,249.9814815,3.68e-06,0.44,10.0,,20.0,30.0,0.3,3.01,23.62962963,2.055487285,10.0,11.29677419,34.11612903,14.25806452,35.0,2.561379734,2.857995885,30.0,38.0,0.034463282,8.0,24.8,177.1,147.9,0.957828326,395.0,24.6,25.0,13.95483871,205.0,0.037637638,27668.48387,1534.0,0.65500643,0.535404762,2,TRAIN_188,A_31,2022-07-19 6:27
9.76,,152.0,1.0,129.0,,,,,30.278125,,30.26875,,,127242.0,3.75,,,0.0,0.2,30.009375,42.828125,,,,,,,74.3,392.0,-25.0,1809120.0,26.6,6.095238095,,30.7,15.0,1.7e-05,31.1,8.0,18.0,,143.9,11.0,6.0,5.0,,,,,,2.0,,,13.0,14.0,0.4,,,,0.6,7.0,65.6,16.0,29.7,0.1,,,,9.0,10.68125,31.990625,11.96875,,,,33.0,28.0,,7.0,24.7,154.0,167.1,,402.0,25.0,,12.403125,,,29954.8125,32.0,,0.537334921,2,TRAIN_189,A_31,2022-07-19 14:20
9.88,,166.0,0.9,0.0,,,,,29.97419355,,30.12580645,,,129259.0,2.0,,,0.0,0.2,29.88064516,42.93548387,,,,,,,75.2,399.0,-27.0,1838370.0,27.8,6.428571429,,30.7,17.0,1.9e-05,32.9,9.0,16.0,,157.3,14.0,5.0,8.0,,,,,,1.0,,,13.0,14.0,0.3,,,,0.6,5.0,66.9,14.0,29.7,0.2,,,,8.0,10.69354839,31.84516129,11.87096774,,,,30.0,33.0,,6.0,24.7,157.1,165.9,,400.0,25.0,,12.86774194,,,30434.48387,32.0,,0.528190476,1,TRAIN_190,A_31,2022-07-19 14:28
,0.4324590889999999,42.0,1.9,,,1.85e-05,38.52,633.0,29.70322581,4.02e-05,30.13870968,4.18,39.5,7059.0,1.129032258,25.25,8.21,0.1,0.1,29.86129032,47.06129032,0.037160012,2.5198618180000003,0.051232016,24.29166667,16.6,0.0,,71.0,-8.0,621860.0,17.4,11.25925926,0.9,30.3,-4.0,,29.4,15.0,14.0,0.057364578,170.3,16.0,4.0,3.0,23.91666667,0.338500212,24.95833333,0.0516459109999999,3.26e-05,2.0,179.99583330000002,6.63e-06,24.0,253.0,0.1,1.8100000000000003e-05,249.9804167,4.02e-06,0.53,4.0,,12.0,29.9,0.1,2.51,23.25,2.169645117,10.0,11.16129032,33.67741935,14.03225806,59.0,1.586706926,3.2541023960000004,33.0,38.0,0.024818839,7.0,24.98064516,167.4,148.6,0.685601088,395.0,24.72258065,26.0,13.18387097,204.9,0.0,26609.35484,1544.0,0.430789876,0.547592063,2,TRAIN_195,A_31,2022-07-20 7:55
,0.8688869990000001,38.0,4.2,,9.57e-05,2.02e-05,39.1,646.0,30.3,4.34e-05,30.15483871,4.38,39.3,24161.0,2.612903226,24.96,8.28,0.0,0.2,29.90322581,46.29677419,0.036725678,2.136826943,0.054820764,24.44,16.1,0.0,,447.0,-11.0,2358410.0,17.6,9.148148148,1.0,30.3,9.0,,30.4,14.0,14.0,0.0690066209999999,162.1,14.0,3.0,4.0,23.72,0.356455826,25.04,0.055543297,3.2500000000000004e-05,0.0,180.0,7.02e-06,25.0,218.0,0.0,2.07e-05,249.9836,5.04e-06,0.5,9.0,,13.0,29.9,0.0,2.51,23.64,2.220214533,10.0,11.41935484,34.61290323,14.48387097,71.0,1.756097781,2.788459768,33.0,38.0,0.021386354,6.0,25.2,171.5,149.8,1.5027599459999998,384.0,24.9,26.0,14.29032258,205.0,0.0,101653.871,1549.0,0.510258537,0.542847619,2,TRAIN_198,A_31,2022-07-20 23:23
,0.85287887,42.0,5.9,,9.27e-05,3.13e-05,41.06,458.0,30.246875,3.2e-05,30.13125,8.35,41.4,24406.0,3.125,24.86206897,8.0,0.1,0.1,29.865625,46.509375,0.029347847,1.47241405,0.029347847,23.4137931,15.6,0.0,,461.0,-22.0,2387220.0,22.1,11.37037037,0.9,30.3,20.0,,29.4,12.0,12.0,0.041174781,162.7,16.0,6.0,5.0,23.72413793,0.6046466629999999,23.65517241,0.05245432,3.570000000000001e-05,2.0,179.9896552,8.89e-06,26.0,238.0,0.0,3.09e-05,249.9827586,3.44e-06,0.59,12.0,,21.0,30.0,0.1,3.52,23.62068966,2.2260129930000003,9.0,11.2,34.003125,13.75,71.0,3.0829885260000003,3.616294191,31.0,40.0,0.033749651,7.0,25.2,167.5,141.3,1.000523509,394.0,24.91875,25.0,13.49375,204.9,0.043466329,102896.0625,1549.0,0.6928538809999999,0.527398413,1,TRAIN_199,A_31,2022-07-20 23:31
,0.3504420239999999,47.0,2.7,,,2.7600000000000003e-05,41.56,465.0,30.59032258,3.48e-05,30.16129032,5.46,41.6,1378.0,2.741935484,24.76666667,7.95,0.0,0.2,29.87419355,46.53870968,0.027502655,0.7473507770000001,0.026200975,23.33333333,16.6,6.0,,59.0,-10.0,159630.0,30.5,11.92592593,,30.4,0.0,,29.9,13.0,16.0,0.040630765,161.0,16.0,4.0,3.0,23.63333333,0.577914072,23.66666667,0.05300639,3.43e-05,2.0,180.00666669999998,9.1e-06,25.0,251.0,0.0,3.06e-05,249.9813333,3.17e-06,0.53,3.0,,20.0,30.0,0.0,3.0,23.66666667,2.124500567,10.0,11.43548387,34.73548387,14.06451613,0.0,2.10583071,3.027783022,34.0,45.0,0.025160221,6.0,24.91935484,171.3,153.3,0.670526462,400.0,24.7,25.0,14.22580645,204.9,0.046229212,6805.419355,1551.0,0.598436341,0.521544444,0,TRAIN_202,A_31,2022-07-21 4:53
9.65,,164.0,0.9,135.0,,,,,29.89677419,,30.251612899999994,,,37781.0,0.096774194,,,0.1,0.2,30.00967742,43.48064516,,,,,,,74.3,377.0,-27.0,1715430.0,32.1,5.0476190480000005,,30.6,15.0,1.8e-05,33.4,6.0,18.0,,138.5,17.0,5.0,6.0,,,,,,3.0,,,12.0,18.0,0.4,,,,0.8,9.0,65.6,25.0,29.8,0.2,,,,11.0,10.62903226,31.99032258,12.41935484,,,,3.0,32.0,,7.0,24.1,149.6,170.7,,401.0,24.41612903,,12.58387097,,,29824.32258,42.0,,0.5383571429999999,2,TRAIN_207,A_31,2022-07-21 15:23
9.91,,162.0,1.4,0.0,,,,,30.540625,,30.134375,,,39763.0,0.8125,,,0.1,0.2,29.9,42.5125,,,,,,,75.2,384.0,-31.0,1744450.0,24.3,4.80952381,,30.6,10.0,1e-05,33.4,10.0,17.0,,150.4,17.0,4.0,7.0,,,,,,5.0,,,10.0,20.0,0.3,,,,0.6,7.0,66.9,15.0,29.8,0.3,,,,8.0,10.70625,31.9375,11.65625,,,,22.0,29.0,,3.0,24.125,154.4,171.1,,405.0,24.459375,,12.6375,,,30281.9375,42.0,,0.530047619,1,TRAIN_208,A_31,2022-07-21 15:31
9.91,,145.0,1.1,138.0,,,,,30.6,,30.24838710000001,,,140273.0,4.35483871,,,0.1,0.2,30.00322581,41.30967742,,,,,,,73.1,698.0,-30.0,3218150.0,34.8,7.090909091,,30.7,17.0,1.9e-05,32.0,7.0,10.0,,151.1,18.0,5.0,8.0,,,,,,3.0,,,13.0,25.0,0.3,,,,0.6,10.0,65.3,13.0,29.8,0.2,,,,10.0,10.64516129,31.97419355,12.96774194,,,,34.0,31.0,,2.0,23.98387097,155.6,170.6,,396.0,24.26451613,,12.63548387,,,52944.70968,47.0,,0.547492063,2,TRAIN_211,A_31,2022-07-22 1:46
9.91,,158.0,1.0,138.0,,,,,30.57096774,,30.09677419,,,146205.0,3.387096774,,,0.0,0.2,29.80967742,41.28387097,,,,,,,73.1,717.0,-27.0,3305190.0,21.4,6.1363636360000005,,30.7,15.0,1.7e-05,34.4,6.0,15.0,,153.9,19.0,5.0,7.0,,,,,,2.0,,,9.0,17.0,0.3,,,,0.6,5.0,65.3,16.0,29.8,0.2,,,,7.0,10.63548387,31.69032258,11.74193548,,,,32.0,28.0,,6.0,24.6,149.3,171.6,,400.0,24.9,,12.06774194,,,54311.51613,47.0,,0.5475158729999999,2,TRAIN_212,A_31,2022-07-22 2:29
9.91,,157.0,1.5,138.0,,,,,29.62580645,,30.03870968,,,147733.0,2.387096774,,,0.0,0.1,29.80645161,41.08709677,,,,,,,73.1,722.0,-38.0,3327560.0,28.0,6.181818182000001,,30.3,23.0,1.7e-05,31.6,8.0,14.0,,144.3,12.0,5.0,5.0,,,,,,1.0,,,10.0,15.0,0.2,,,,0.6,6.0,65.3,18.0,29.7,0.1,,,,6.0,10.55806452,31.75483871,11.4516129,,,,31.0,30.0,,5.0,24.6,149.9,168.2,,392.0,24.9,,12.06451613,,,54698.6129,47.0,,0.544088889,2,TRAIN_213,A_31,2022-07-22 2:37
9.73,,151.0,1.1,141.0,,,,,30.115625,,30.078125,,,68397.0,1.71875,,,0.1,0.3,29.80625,41.03125,,,,,,,73.1,228.0,-24.0,1005470.0,24.6,6.090909091,,30.3,4.0,1.7e-05,32.5,6.0,8.0,,160.2,14.0,6.0,9.0,,,,,,1.0,,,7.0,16.0,0.2,,,,0.6,7.0,65.3,21.0,29.8,0.3,,,,10.0,10.5625,31.55625,12.53125,,,,16.0,30.0,,7.0,23.871875,150.9,166.2,,400.0,24.134375,,12.18125,,,15948.0625,51.0,,0.539077778,2,TRAIN_218,A_31,2022-07-22 13:00
9.73,,150.0,1.7,141.0,,,,,30.43225806,,30.08387097,,,71782.0,0.64516129,,,0.0,0.2,29.81290323,41.08064516,,,,,,,73.1,239.0,-30.0,1055130.0,25.7,6.181818182000001,,30.4,13.0,8.8e-06,33.9,6.0,21.0,,152.6,18.0,7.0,9.0,,,,,,2.0,,,8.0,15.0,0.3,,,,0.5,8.0,65.3,14.0,29.8,0.4,,,,7.0,10.7483871,31.99032258,11.77419355,,,,10.0,32.0,,6.0,24.4,154.3,172.0,,406.0,24.7,,12.94193548,,,16738.87097,51.0,,0.535393651,2,TRAIN_219,A_31,2022-07-22 13:09
9.91,,167.0,3.1,0.0,,,,,29.75483871,,30.11612903,,,71943.0,1.709677419,,,0.1,0.1,29.83225806,42.12903226,,,,,,,75.2,240.0,-23.0,1057500.0,23.3,6.181818182000001,,30.7,10.0,1.8e-05,32.1,9.0,14.0,,144.6,16.0,5.0,9.0,,,,,,4.0,,,10.0,16.0,0.3,,,,0.6,8.0,66.9,29.0,29.8,0.2,,,,10.0,10.48709677,31.49032258,12.09677419,,,,23.0,31.0,,3.0,24.4,145.5,172.3,,395.0,24.74516129,,11.76129032,,,16774.90323,51.0,,0.529253968,1,TRAIN_220,A_31,2022-07-22 13:17
9.73,,182.0,1.9,142.0,,,,,29.98064516,,30.17419355,,,113545.0,1.064516129,,,0.0,0.2,29.83870968,42.66774194,,,,,,,73.1,355.0,-31.0,1608840.0,28.2,6.1363636360000005,,30.7,0.0,9.3e-06,32.0,8.0,13.0,,168.5,13.0,7.0,6.0,,,,,,2.0,,,9.0,18.0,0.3,,,,0.6,8.0,65.3,25.0,29.8,0.2,,,,8.0,10.6483871,31.98064516,12.58064516,,,,24.0,33.0,,7.0,24.0,157.4,176.7,,402.0,24.2,,12.24193548,,,25875.22581,53.0,,0.5291888889999999,1,TRAIN_221,A_31,2022-07-22 16:19
9.73,,168.0,0.8,142.0,,,,,30.240625,,30.134375,,,114433.0,2.3125,,,0.0,0.2,29.88125,41.084375,,,,,,,73.1,358.0,-32.0,1621730.0,13.7,6.047619048,,30.6,15.0,1.1e-05,32.5,8.0,16.0,,157.5,11.0,6.0,9.0,,,,,,2.0,,,11.0,16.0,0.4,,,,0.6,9.0,65.3,17.0,29.8,0.1,,,,8.0,10.56875,31.45625,12.25,,,,24.0,30.0,,6.0,24.2,158.4,173.6,,405.0,24.5,,12.340625,,,26097.34375,53.0,,0.533050794,1,TRAIN_222,A_31,2022-07-22 16:27
9.73,,183.0,0.9,142.0,,,,,29.31612903,,30.16129032,,,118172.0,1.258064516,,,0.0,0.2,29.89677419,41.85806452,,,,,,,73.1,370.0,-29.0,1676010.0,21.3,5.923076922999999,,30.5,15.0,8.8e-06,33.4,9.0,12.0,,175.6,13.0,7.0,6.0,,,,,,4.0,,,11.0,14.0,0.3,,,,0.6,6.0,65.3,32.0,29.9,0.2,,,,9.0,10.59032258,31.81290323,11.29032258,,,,18.0,30.0,,7.0,24.5,150.1,182.1,,405.0,24.8,,12.39032258,,,26956.32258,53.0,,0.5298079370000001,1,TRAIN_223,A_31,2022-07-22 16:35
9.73,,165.0,0.9,142.0,,,,,29.70625,,30.2375,,,119039.0,5.03125,,,0.0,0.1,29.9375,42.675,,,,,,,73.1,373.0,-31.0,1688600.0,15.0,6.090909091,,30.7,13.0,9.4e-06,32.0,4.0,13.0,,155.2,19.0,4.0,6.0,,,,,,6.0,,,9.0,22.0,0.2,,,,0.6,5.0,65.3,16.0,29.8,0.2,,,,10.0,10.55,31.553125,11.8125,,,,28.0,29.0,,2.0,24.5,153.1,178.0,,400.0,24.8,,12.003125,,,27173.96875,53.69230769,,0.528687302,1,TRAIN_224,A_31,2022-07-22 16:43
9.62,,171.0,1.2,145.0,,,,,30.38125,,30.084375,,,225394.0,3.21875,,,0.0,0.2,29.8125,42.065625,,,,,,,73.1,702.0,-25.0,3214120.0,23.2,6.238095238,,30.7,6.0,1.6e-05,32.0,6.0,14.0,,158.0,15.0,4.0,6.0,,,,,,1.0,,,10.0,16.0,0.3,,,,0.7,7.0,65.3,14.0,29.7,0.2,,,,9.0,10.65625,31.953125,11.59375,,,,29.0,29.0,,6.0,24.2,154.0,173.0,,406.0,24.5,,12.51875,,,51694.9375,58.0,,0.5347365079999999,1,TRAIN_229,A_31,2022-07-23 2:26
9.91,,149.0,2.5,0.0,,,,,29.551612899999995,,30.15483871,,,227395.0,1.322580645,,,0.0,0.1,29.83225806,41.57741935,,,,,,,75.2,708.0,-18.0,3243170.0,34.0,6.6363636360000005,,30.6,4.0,1.2e-05,33.4,4.0,23.0,,150.8,13.0,6.0,8.0,,,,,,2.0,,,8.0,15.0,0.3,,,,0.6,6.0,66.9,14.0,29.9,0.2,,,,7.0,10.54516129,31.80645161,12.51612903,,,,16.0,31.0,,3.0,24.4,149.9,167.1,,401.0,24.7,,12.52258065,,,52190.74194,58.0,,0.530496825,1,TRAIN_230,A_31,2022-07-23 2:34
9.91,,163.0,1.5,0.0,,,,,29.48387097,,30.20322581,,,117333.0,1.387096774,,,0.0,0.2,29.93225806,41.67419355,,,,,,,75.2,369.0,-25.0,1670400.0,19.1,6.1363636360000005,,30.7,0.0,1.4e-05,31.6,9.0,17.0,,154.0,17.0,5.0,8.0,,,,,,3.0,,,9.0,16.0,0.3,,,,0.9,6.0,66.9,17.0,29.8,0.2,,,,10.0,10.56129032,31.84516129,11.67741935,,,,26.0,30.0,,7.0,24.4,163.8,162.0,,398.0,24.7,,12.33548387,,,27068.77419,65.0,,0.5305142860000001,1,TRAIN_235,A_31,2022-07-23 16:42
9.57,,159.0,1.3,149.0,,,,,29.60322581,,30.11290323,,,119324.0,0.0,,,0.1,0.1,29.83870968,42.55806452,,,,,,,73.1,375.0,-27.0,1699290.0,19.7,6.1363636360000005,,30.8,-9.0,1.6e-05,32.0,7.0,15.0,,163.9,14.0,4.0,7.0,,,,,,5.0,,,10.0,21.0,0.4,,,,0.6,8.0,65.3,18.0,29.8,0.1,,,,6.0,10.51290323,31.81612903,11.67741935,,,,0.0,33.0,,2.0,24.6,158.3,173.7,,400.0,24.88387097,,11.83870968,,,27556.225810000004,65.0,,0.525996825,1,TRAIN_236,A_31,2022-07-23 16:50
9.91,,160.0,1.3,0.0,,,,,30.84516129,,30.19677419,,,173522.0,2.193548387,,,0.0,0.2,29.88387097,42.6,,,,,,,75.2,555.0,-32.0,2487210.0,24.6,6.380952381,,30.8,2.0,2e-05,32.9,5.0,13.0,,155.2,16.0,4.0,6.0,,,,,,0.0,,,15.0,14.0,0.3,,,,0.5,8.0,66.9,19.0,29.9,0.2,,,,11.0,10.71290323,32.01290323,12.51612903,,,,20.0,31.0,,3.0,24.21612903,150.4,167.2,,398.0,24.5,,12.96774194,,,40396.74194,68.0,,0.523693651,0,TRAIN_239,A_31,2022-07-24 0:21
9.76,,162.0,4.1,151.0,,,,,30.3,,30.196875,,,173666.0,1.5625,,,0.1,0.1,29.896875,42.865625,,,,,,,73.1,556.0,-35.0,2489330.0,22.6,6.409090909,,30.9,-1.0,1.6e-05,33.4,10.0,18.0,,154.4,21.0,6.0,6.0,,,,,,2.0,,,11.0,25.0,0.3,,,,0.6,7.0,65.3,20.0,29.8,0.2,,,,9.0,10.8,32.2875,12.03125,,,,31.0,29.0,,3.0,24.284375,157.5,170.1,,406.0,24.596875,,13.175,,,40438.75,68.0,,0.538806349,2,TRAIN_240,A_31,2022-07-24 0:29
